Germany, Exposure to risk (period 1x1), 	Last modified: 29 Mar 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
  1995         103               273.33           33.50          306.83
  1995         104               150.33           24.00          174.33
  1995         105                75.50           15.67           91.17
  1995         106                28.67            5.50           34.17
  1995         107                10.33            3.00           13.33
  1995         108                 4.33            0.67            5.00
  1995         109                 4.33            0.50            4.83
  1995         110+                3.33            0.00            3.33
  1996           0            380211.83       401177.33       781389.17
  1996           1            375842.83       396566.83       772409.67
  1996           2            385462.00       406737.67       792199.67
  1996           3            397882.67       418483.33       816366.00
  1996           4            410063.33       430958.83       841022.17
  1996           5            438142.50       461081.00       899223.50
  1996           6            455504.67       478761.83       934266.50
  1996           7            457723.00       481359.33       939082.33
  1996           8            457716.00       482921.83       940637.83
  1996           9            448956.83       472744.00       921700.83
  1996          10            437702.33       459265.67       896968.00
  1996          11            428763.17       450415.00       879178.17
  1996          12            429607.67       451832.17       881439.83
  1996          13            437175.33       459833.17       897008.50
  1996          14            442685.83       464938.83       907624.67
  1996          15            444260.00       465476.50       909736.50
  1996          16            434313.17       455797.50       890110.67
  1996          17            420256.17       442960.83       863217.00
  1996          18            418725.67       441055.00       859780.67
  1996          19            419818.17       438935.50       858753.67
  1996          20            416756.00       434629.67       851385.67
  1996          21            420887.33       437329.17       858216.50
  1996          22            434557.33       450592.83       885150.17
  1996          23            464809.33       484974.17       949783.50
  1996          24            517630.83       543899.50      1061530.33
  1996          25            559190.17       591431.33      1150621.50
  1996          26            595867.83       633840.00      1229707.83
  1996          27            635874.00       677984.33      1313858.33
  1996          28            662547.83       706384.00      1368931.83
  1996          29            683043.50       728738.67      1411782.17
  1996          30            694443.50       745584.00      1440027.50
  1996          31            703333.00       756361.83      1459694.83
  1996          32            708925.17       760128.00      1469053.17
  1996          33            697360.17       745167.17      1442527.33
  1996          34            684568.17       726375.33      1410943.50
  1996          35            671787.33       710592.33      1382379.67
  1996          36            652897.50       690716.17      1343613.67
  1996          37            627545.83       663920.83      1291466.67
  1996          38            606467.33       641329.67      1247797.00
  1996          39            595550.83       628235.83      1223786.67
  1996          40            582655.33       611362.00      1194017.33
  1996          41            574121.67       595995.00      1170116.67
  1996          42            565783.67       580637.17      1146420.83
  1996          43            560831.33       572647.50      1133478.83
  1996          44            557692.50       568829.33      1126521.83
  1996          45            555672.00       567240.83      1122912.83
  1996          46            548824.83       562870.67      1111695.50
  1996          47            518292.00       534785.17      1053077.17
  1996          48            484235.83       499431.33       983667.17
  1996          49            444019.33       456568.50       900587.83
  1996          50            395111.83       403071.67       798183.50
  1996          51            436140.50       442306.50       878447.00
  1996          52            502713.33       512210.50      1014923.83
  1996          53            500585.33       511176.17      1011761.50
  1996          54            548707.83       557284.00      1105991.83
  1996          55            622072.83       627214.67      1249287.50
  1996          56            637238.83       638459.50      1275698.33
  1996          57            613968.83       611522.67      1225491.50
  1996          58            576912.33       571057.33      1147969.67
  1996          59            554822.67       543718.33      1098541.00
  1996          60            543105.50       526332.67      1069438.17
  1996          61            518917.17       498711.83      1017629.00
  1996          62            455443.67       432854.67       888298.33
  1996          63            410489.33       383228.67       793718.00
  1996          64            417787.83       382729.50       800517.33
  1996          65            437667.67       392305.00       829972.67
  1996          66            446730.67       391970.67       838701.33
  1996          67            442379.17       379617.33       821996.50
  1996          68            434068.50       351653.00       785721.50
  1996          69            430325.67       314268.67       744594.33
  1996          70            439140.33       289935.50       729075.83
  1996          71            433531.67       258320.00       691851.67
  1996          72            420078.00       231092.67       651170.67
  1996          73            421460.00       227362.67       648822.67
  1996          74            433818.83       227764.67       661583.50
  1996          75            434153.33       217415.00       651568.33
  1996          76            369513.00       179018.00       548531.00
  1996          77            254083.33       120373.33       374456.67
  1996          78            189118.67        87521.17       276639.83
  1996          79            187214.33        84022.67       271237.00
  1996          80            218348.22        92619.36       310967.58
  1996          81            268650.27       108756.88       377407.14
  1996          82            284275.68       111581.81       395857.49
  1996          83            264283.17       100911.11       365194.28
  1996          84            234067.02        85815.39       319882.41
  1996          85            205596.32        71219.51       276815.83
  1996          86            183910.53        60622.56       244533.09
  1996          87            157525.32        49770.10       207295.42
  1996          88            130406.23        39654.34       170060.56
  1996          89            105732.86        30929.66       136662.52
  1996          90             81941.84        23430.71       105372.55
  1996          91             62532.02        17438.88        79970.89
  1996          92             47202.31        12385.05        59587.36
  1996          93             34847.66         8588.61        43436.28
  1996          94             25148.55         5922.26        31070.82
  1996          95             17119.42         3732.97        20852.39
  1996          96             11325.76         2297.70        13623.47
  1996          97              7480.98         1442.87         8923.84
  1996          98              4786.83          862.69         5649.52
  1996          99              2934.41          500.05         3434.45
  1996         100              1714.88          273.14         1988.01
  1996         101               969.70          147.83         1117.53
  1996         102               516.85           76.00          592.85
  1996         103               274.33           38.00          312.33
  1996         104               152.83           19.17          172.00
  1996         105                93.50           14.00          107.50
  1996         106                49.00            9.50           58.50
  1996         107                13.17            4.00           17.17
  1996         108                 2.83            2.50            5.33
  1996         109                 1.50            0.33            1.83
  1996         110+                3.17            0.00            3.17
  1997           0            391113.33       412924.17       804037.50
  1997           1            381414.33       402312.83       783727.17
  1997           2            376896.17       397471.83       774368.00
  1997           3            386292.00       407652.83       793944.83
  1997           4            398777.00       419342.67       818119.67
  1997           5            410836.00       431555.83       842391.83
  1997           6            438474.50       461412.17       899886.67
  1997           7            455901.00       479284.50       935185.50
  1997           8            458715.33       482322.00       941037.33
  1997           9            458938.50       484176.33       943114.83
  1997          10            450224.67       474101.17       924325.83
  1997          11            439005.67       460592.83       899598.50
  1997          12            430098.00       451764.50       881862.50
  1997          13            431060.50       453249.17       884309.67
  1997          14            438557.83       461523.00       900080.83
  1997          15            444594.17       467435.67       912029.83
  1997          16            446508.00       467951.33       914459.33
  1997          17            436458.33       458020.67       894479.00
  1997          18            424218.67       445720.50       869939.17
  1997          19            425055.00       444183.83       869238.83
  1997          20            426561.50       443432.50       869994.00
  1997          21            422640.67       438839.33       861480.00
  1997          22            426246.83       441835.83       868082.67
  1997          23            439120.17       454742.83       893863.00
  1997          24            468483.17       488126.33       956609.50
  1997          25            520116.50       545670.83      1065787.33
  1997          26            560946.00       592346.17      1153292.17
  1997          27            597222.67       633546.33      1230769.00
  1997          28            636643.67       677044.50      1313688.17
  1997          29            663156.33       704847.83      1368004.17
  1997          30            683381.83       726938.00      1410319.83
  1997          31            694862.33       743436.83      1438299.17
  1997          32            703820.17       754109.17      1457929.33
  1997          33            709406.67       757908.67      1467315.33
  1997          34            697897.67       742915.00      1440812.67
  1997          35            685067.67       724422.33      1409490.00
  1997          36            672242.17       708687.17      1380929.33
  1997          37            653451.33       688604.50      1342055.83
  1997          38            627935.33       661853.33      1289788.67
  1997          39            606794.83       639259.17      1246054.00
  1997          40            595860.83       626148.33      1222009.17
  1997          41            582923.33       609034.67      1191958.00
  1997          42            574284.33       593526.50      1167810.83
  1997          43            565657.00       578093.00      1143750.00
  1997          44            560592.50       569830.17      1130422.67
  1997          45            557418.17       566192.00      1123610.17
  1997          46            555190.50       564445.00      1119635.50
  1997          47            548160.00       559862.67      1108022.67
  1997          48            517460.17       531737.83      1049198.00
  1997          49            483278.50       496429.17       979707.67
  1997          50            442885.33       453365.33       896250.67
  1997          51            393839.00       399794.50       793633.50
  1997          52            434498.33       438550.67       873049.00
  1997          53            500683.33       507674.83      1008358.17
  1997          54            498486.33       506590.00      1005076.33
  1997          55            546583.00       552178.83      1098761.83
  1997          56            619574.50       621189.50      1240764.00
  1997          57            634591.67       631851.00      1266442.67
  1997          58            611414.67       604874.00      1216288.67
  1997          59            574245.50       564337.17      1138582.67
  1997          60            551637.83       536036.33      1087674.17
  1997          61            539544.17       517966.33      1057510.50
  1997          62            515114.67       490153.17      1005267.83
  1997          63            451616.50       424442.17       876058.67
  1997          64            406776.67       375223.00       781999.67
  1997          65            413668.33       373874.83       787543.17
  1997          66            432963.83       382540.67       815504.50
  1997          67            441620.83       381676.33       823297.17
  1997          68            436796.83       368577.83       805374.67
  1997          69            427762.50       340728.33       768490.83
  1997          70            423430.50       303935.17       727365.67
  1997          71            431286.50       279502.50       710789.00
  1997          72            424723.83       248012.83       672736.67
  1997          73            410593.67       220975.50       631569.17
  1997          74            410628.50       216394.67       627023.17
  1997          75            421159.83       215666.67       636826.50
  1997          76            419948.00       204649.83       624597.83
  1997          77            355889.83       167539.17       523429.00
  1997          78            243544.17       111981.00       355525.17
  1997          79            180242.67        80754.83       260997.50
  1997          80            177313.16        76287.61       253600.77
  1997          81            205257.39        83953.86       289211.25
  1997          82            250622.10        97540.21       348162.31
  1997          83            262891.85        99022.14       361913.99
  1997          84            241976.50        88481.11       330457.62
  1997          85            211775.52        74077.05       285852.58
  1997          86            183671.15        60559.51       244230.67
  1997          87            161775.53        50802.56       212578.09
  1997          88            136277.48        40981.93       177259.42
  1997          89            110847.06        31900.51       142747.56
  1997          90             88073.69        24312.00       112385.69
  1997          91             66866.84        18058.21        84925.05
  1997          92             49865.52        13119.54        62985.06
  1997          93             36693.81         9017.22        45711.02
  1997          94             26493.33         6115.28        32608.61
  1997          95             18571.55         4076.93        22648.48
  1997          96             12298.58         2499.47        14798.05
  1997          97              7905.26         1493.87         9399.13
  1997          98              5140.48          921.70         6062.18
  1997          99              3221.83          542.02         3763.86
  1997         100              1864.91          284.38         2149.29
  1997         101              1035.54          154.30         1189.85
  1997         102               577.20           84.33          661.53
  1997         103               291.52           40.50          332.02
  1997         104               145.67           20.67          166.33
  1997         105                80.83           10.17           91.00
  1997         106                57.00            9.83           66.83
  1997         107                32.17            7.67           39.83
  1997         108                 5.83            3.83            9.67
  1997         109                 0.50            2.00            2.50
  1997         110+                0.33            0.00            0.33
  1998           0            388618.67       409670.67       798289.33
  1998           1            391380.67       413038.17       804418.83
  1998           2            381319.17       402060.00       783379.17
  1998           3            376756.83       397311.33       774068.17
  1998           4            386292.00       407590.50       793882.50
  1998           5            398632.00       418951.83       817583.83
  1998           6            409916.83       430556.00       840472.83
  1998           7            437614.50       460521.17       898135.67
  1998           8            455634.33       478934.50       934568.83
  1998           9            458626.50       482154.00       940780.50
  1998          10            458907.33       484118.33       943025.67
  1998          11            450325.00       474151.00       924476.00
  1998          12            439210.83       460641.67       899852.50
  1998          13            430360.67       451929.83       882290.50
  1998          14            431374.67       453571.00       884945.67
  1998          15            439201.00       462347.00       901548.00
  1998          16            445734.17       468803.67       914537.83
  1998          17            447805.00       469612.83       917417.83
  1998          18            439486.33       459746.50       899232.83
  1998          19            429655.50       448212.17       877867.67
  1998          20            431019.83       447875.67       878895.50
  1998          21            431681.17       446549.67       878230.83
  1998          22            427221.00       442276.50       869497.50
  1998          23            429907.00       445132.33       875039.33
  1998          24            442001.67       457066.50       899068.17
  1998          25            470246.50       489002.33       959248.83
  1998          26            520773.33       545046.17      1065819.50
  1998          27            561423.00       590797.50      1152220.50
  1998          28            596981.33       631125.83      1228107.17
  1998          29            636000.83       673925.83      1309926.67
  1998          30            662121.00       701171.67      1363292.67
  1998          31            682462.67       722990.00      1405452.67
  1998          32            693955.00       739424.00      1433379.00
  1998          33            702880.67       749952.33      1452833.00
  1998          34            708425.83       753950.50      1462376.33
  1998          35            697106.00       739219.83      1436325.83
  1998          36            684372.50       720916.67      1405289.17
  1998          37            671606.33       705211.33      1376817.67
  1998          38            652797.33       685048.17      1337845.50
  1998          39            627400.67       658631.33      1286032.00
  1998          40            606274.00       636161.67      1242435.67
  1998          41            595167.33       622779.17      1217946.50
  1998          42            582348.00       605633.00      1187981.00
  1998          43            573496.17       590153.00      1163649.17
  1998          44            564878.67       574703.67      1139582.33
  1998          45            559723.33       566618.50      1126341.83
  1998          46            556514.83       562942.17      1119457.00
  1998          47            554184.17       561130.00      1115314.17
  1998          48            546997.33       556314.50      1103311.83
  1998          49            516227.33       528242.67      1044470.00
  1998          50            481881.00       492913.33       974794.33
  1998          51            441380.00       449842.00       891222.00
  1998          52            392229.67       396288.33       788518.00
  1998          53            432621.17       434487.50       867108.67
  1998          54            498390.00       502980.50      1001370.50
  1998          55            496238.83       501718.33       997957.17
  1998          56            544056.50       546741.17      1090797.67
  1998          57            616686.00       614675.17      1231361.17
  1998          58            631580.50       624848.17      1256428.67
  1998          59            608411.00       597736.17      1206147.17
  1998          60            570890.17       556547.33      1127437.50
  1998          61            548084.50       527869.67      1075954.17
  1998          62            535659.83       509267.33      1044927.17
  1998          63            510887.00       481045.83       991932.83
  1998          64            447461.83       415845.83       863307.67
  1998          65            402724.00       366704.17       769428.17
  1998          66            409143.67       364730.17       773873.83
  1998          67            427894.00       372572.50       800466.50
  1998          68            435963.00       370824.00       806787.00
  1998          69            430597.83       357239.00       787836.83
  1998          70            421034.00       329462.50       750496.50
  1998          71            415946.67       293137.83       709084.50
  1998          72            422645.83       268624.83       691270.67
  1998          73            415316.50       237521.67       652838.17
  1998          74            400439.83       210688.67       611128.50
  1998          75            399097.50       205246.50       604344.00
  1998          76            407809.33       203441.33       611250.67
  1998          77            404942.67       191850.83       596793.50
  1998          78            341453.83       156128.50       497582.33
  1998          79            232523.50       103512.83       336036.33
  1998          80            170944.14        73531.55       244475.69
  1998          81            167030.66        69352.11       236382.77
  1998          82            191846.72        75524.69       267371.41
  1998          83            232049.93        86847.38       318897.31
  1998          84            241201.52        87113.64       328315.16
  1998          85            219589.84        76643.78       296233.62
  1998          86            189704.19        63199.22       252903.41
  1998          87            162244.49        50877.68       213122.17
  1998          88            140474.36        41924.73       182399.09
  1998          89            116240.65        33137.60       149378.25
  1998          90             92742.56        25174.84       117917.40
  1998          91             72258.19        18813.00        91071.19
  1998          92             53709.17        13594.71        67303.88
  1998          93             38954.02         9617.04        48571.06
  1998          94             28052.14         6418.05        34470.19
  1998          95             19685.17         4230.61        23915.78
  1998          96             13474.89         2766.10        16240.98
  1998          97              8642.08         1617.97        10260.05
  1998          98              5406.43          953.70         6360.13
  1998          99              3413.31          579.04         3992.34
  1998         100              2050.00          313.19         2363.19
  1998         101              1139.74          161.05         1300.79
  1998         102               629.38           88.14          717.51
  1998         103               324.53           50.33          374.87
  1998         104               157.51           19.33          176.85
  1998         105                74.83            9.50           84.33
  1998         106                45.33            4.83           50.17
  1998         107                37.83            7.00           44.83
  1998         108                19.33            4.33           23.67
  1998         109                 3.00            2.17            5.17
  1998         110+                0.00            0.67            0.67
  1999           0            378566.33       399671.17       778237.50
  1999           1            389484.00       410410.83       799894.83
  1999           2            391764.67       413214.67       804979.33
  1999           3            381610.33       402256.50       783866.83
  1999           4            377168.83       397689.00       774857.83
  1999           5            386755.67       407874.83       794630.50
  1999           6            398315.00       418571.50       816886.50
  1999           7            409537.33       430054.33       839591.67
  1999           8            437663.00       460479.33       898142.33
  1999           9            455787.67       479031.83       934819.50
  1999          10            458726.00       482199.50       940925.50
  1999          11            459132.17       484284.83       943417.00
  1999          12            450866.00       474363.00       925229.00
  1999          13            439712.83       460990.83       900703.67
  1999          14            430997.33       452373.00       883370.33
  1999          15            432147.50       454485.00       886632.50
  1999          16            440417.00       463959.33       904376.33
  1999          17            447209.17       470741.33       917950.50
  1999          18            451042.17       471174.00       922216.17
  1999          19            445230.33       462450.00       907680.33
  1999          20            436268.83       452129.50       888398.33
  1999          21            436744.17       451640.00       888384.17
  1999          22            437080.33       450826.83       887907.17
  1999          23            431747.83       446260.50       878008.33
  1999          24            433784.33       448471.00       882255.33
  1999          25            444848.00       459071.33       903919.33
  1999          26            471932.83       489725.67       961658.50
  1999          27            522093.50       544788.00      1066881.50
  1999          28            562064.83       589558.50      1151623.33
  1999          29            597128.50       628925.67      1226054.17
  1999          30            635611.17       671272.33      1306883.50
  1999          31            661859.17       698301.00      1360160.17
  1999          32            681728.83       719873.00      1401601.83
  1999          33            693225.17       735939.67      1429164.83
  1999          34            702121.00       746509.00      1448630.00
  1999          35            708021.83       750806.50      1458828.33
  1999          36            696570.17       736047.00      1432617.17
  1999          37            684009.17       718106.83      1402116.00
  1999          38            671153.50       702354.00      1373507.50
  1999          39            652425.50       682583.67      1335009.17
  1999          40            627082.00       656237.17      1283319.17
  1999          41            605791.83       633771.83      1239563.67
  1999          42            594709.83       620142.67      1214852.50
  1999          43            581695.83       602904.67      1184600.50
  1999          44            572918.33       587362.83      1160281.17
  1999          45            564208.00       572148.50      1136356.50
  1999          46            558937.33       563913.00      1122850.33
  1999          47            555694.00       560184.83      1115878.83
  1999          48            553222.17       558159.33      1111381.50
  1999          49            545865.17       553057.83      1098923.00
  1999          50            515092.83       525120.33      1040213.17
  1999          51            480553.33       489601.33       970154.67
  1999          52            439989.33       446460.17       886449.50
  1999          53            390768.00       393083.67       783851.67
  1999          54            430772.83       430697.67       861470.50
  1999          55            496205.50       498385.50       994591.00
  1999          56            493948.00       496847.17       990795.17
  1999          57            541548.33       541312.17      1082860.50
  1999          58            613829.00       608226.17      1222055.17
  1999          59            628570.17       617785.00      1246355.17
  1999          60            605044.50       589848.00      1194892.50
  1999          61            567456.33       548508.33      1115964.67
  1999          62            544542.17       519532.33      1064074.50
  1999          63            531680.00       500443.83      1032123.83
  1999          64            506679.67       471901.00       978580.67
  1999          65            443261.00       406990.83       850251.83
  1999          66            398489.17       358116.17       756605.33
  1999          67            404535.17       355594.67       760129.83
  1999          68            422522.33       362259.67       784782.00
  1999          69            430042.83       359741.33       789784.17
  1999          70            424108.17       345627.83       769736.00
  1999          71            413911.67       317974.50       731886.17
  1999          72            407933.17       282101.17       690034.33
  1999          73            413482.83       257581.17       671064.00
  1999          74            405327.33       226791.67       632119.00
  1999          75            389600.00       200140.17       589740.17
  1999          76            386806.00       194038.17       580844.17
  1999          77            393707.83       191086.50       584794.33
  1999          78            388869.33       179008.67       567878.00
  1999          79            326216.67       144636.50       470853.17
  1999          80            220801.41        94527.40       315328.81
  1999          81            161044.48        66878.38       227922.86
  1999          82            156153.00        62478.78       218631.77
  1999          83            177835.22        67312.53       245147.75
  1999          84            213007.43        76435.38       289442.81
  1999          85            219121.18        75644.98       294766.16
  1999          86            196786.50        65629.11       262415.62
  1999          87            167721.02        53170.22       220891.24
  1999          88            141064.82        42023.51       183088.33
  1999          89            119992.20        33969.06       153961.26
  1999          90             97441.99        26167.27       123609.25
  1999          91             76070.39        19439.17        95509.56
  1999          92             57989.19        14193.00        72182.19
  1999          93             42057.84        10020.38        52078.21
  1999          94             29694.35         6847.71        36542.06
  1999          95             20827.98         4443.55        25271.53
  1999          96             14204.50         2885.95        17090.44
  1999          97              9467.89         1766.60        11234.48
  1999          98              5909.75         1005.80         6915.55
  1999          99              3576.26          589.37         4165.63
  1999         100              2172.64          322.87         2495.51
  1999         101              1285.67          176.36         1462.02
  1999         102               694.24           88.05          782.29
  1999         103               349.04           46.80          395.85
  1999         104               175.53           28.67          204.20
  1999         105                80.18            9.67           89.85
  1999         106                38.83            5.00           43.83
  1999         107                20.67            2.33           23.00
  1999         108                16.17            3.67           19.83
  1999         109                 5.00            1.00            6.00
  1999         110+                1.50            0.83            2.33
  2000           0            374235.17       394841.17       769076.34
  2000           1            379776.67       400685.33       780462.00
  2000           2            390262.50       411069.00       801331.50
  2000           3            392333.33       413682.17       806015.50
  2000           4            382197.00       402695.00       784892.00
  2000           5            377760.83       398273.67       776034.50
  2000           6            387056.00       407953.83       795009.83
  2000           7            398371.33       418572.00       816943.33
  2000           8            409931.83       430274.50       840206.33
  2000           9            438119.67       460809.67       898929.33
  2000          10            456226.67       479391.50       935618.17
  2000          11            459307.17       482682.00       941989.17
  2000          12            459874.17       484902.50       944776.67
  2000          13            451799.50       475144.17       926943.67
  2000          14            440734.17       461839.50       902573.67
  2000          15            432185.50       453624.00       885809.50
  2000          16            433719.67       456403.33       890123.00
  2000          17            442271.00       465848.33       908119.33
  2000          18            450779.17       472185.00       922964.17
  2000          19            457389.50       473599.17       930988.67
  2000          20            452674.00       466250.00       918924.00
  2000          21            442744.00       455736.50       898480.50
  2000          22            443312.50       456078.50       899391.00
  2000          23            442824.50       455004.50       897829.00
  2000          24            436712.00       450022.67       886734.67
  2000          25            437628.83       451172.83       888801.67
  2000          26            447679.33       460935.50       908614.83
  2000          27            474304.83       490590.67       964895.50
  2000          28            523716.83       544861.67      1068578.50
  2000          29            563201.33       588772.67      1151974.00
  2000          30            597828.00       627416.17      1225244.17
  2000          31            636081.50       669602.00      1305683.50
  2000          32            661900.67       696157.50      1358058.17
  2000          33            681698.17       717441.00      1399139.17
  2000          34            693265.83       733463.67      1426729.50
  2000          35            702302.33       744202.50      1446504.83
  2000          36            708129.17       748504.33      1456633.50
  2000          37            696720.33       733902.67      1430623.00
  2000          38            684065.17       716176.17      1400241.33
  2000          39            671262.00       700577.50      1371839.50
  2000          40            652616.33       680722.33      1333338.67
  2000          41            627173.50       654626.00      1281799.50
  2000          42            605829.50       631874.83      1237704.33
  2000          43            594526.00       618181.67      1212707.67
  2000          44            581465.17       600638.67      1182103.83
  2000          45            572679.00       585278.17      1157957.17
  2000          46            563779.17       569959.00      1133738.17
  2000          47            558329.33       561508.50      1119837.83
  2000          48            555033.50       557785.33      1112818.83
  2000          49            552417.17       555313.33      1107730.50
  2000          50            545023.67       550095.67      1095119.33
  2000          51            513983.17       521954.83      1035938.00
  2000          52            479324.50       486407.67       965732.17
  2000          53            438675.00       443274.00       881949.00
  2000          54            389327.00       389857.00       779184.00
  2000          55            429017.83       426882.00       855899.83
  2000          56            494040.17       493739.00       987779.17
  2000          57            491665.67       492057.00       983722.67
  2000          58            539033.50       535750.50      1074784.00
  2000          59            611006.33       601542.00      1212548.33
  2000          60            625191.17       609976.50      1235167.67
  2000          61            601565.33       581752.50      1183317.83
  2000          62            563988.33       540469.67      1104458.00
  2000          63            540912.67       511118.50      1052031.17
  2000          64            527595.17       491459.50      1019054.67
  2000          65            502262.83       462463.00       964725.83
  2000          66            438881.50       397901.83       836783.33
  2000          67            394157.67       349375.00       743532.67
  2000          68            399705.67       346055.00       745760.67
  2000          69            416908.17       351841.17       768749.33
  2000          70            423733.00       348415.17       772148.17
  2000          71            417276.33       333869.00       751145.33
  2000          72            406332.00       306253.00       712585.00
  2000          73            399494.00       270939.33       670433.33
  2000          74            404064.83       246375.33       650440.17
  2000          75            394856.50       215911.83       610768.33
  2000          76            378154.17       189804.50       567958.67
  2000          77            373925.83       182791.33       556717.17
  2000          78            378858.17       178655.33       557513.50
  2000          79            372027.67       166159.33       538187.00
  2000          80            310399.09       132188.87       442587.96
  2000          81            208556.21        86317.04       294873.25
  2000          82            150782.29        60349.53       211131.82
  2000          83            145068.14        55756.42       200824.56
  2000          84            163467.03        59394.18       222861.21
  2000          85            193793.89        66631.02       260424.91
  2000          86            197111.97        65045.45       262157.42
  2000          87            174539.45        55480.59       230020.04
  2000          88            146279.97        44212.36       190492.33
  2000          89            120838.44        34202.49       155040.93
  2000          90            100926.32        26982.55       127908.86
  2000          91             80347.11        20289.25       100636.36
  2000          92             61258.19        14730.83        75989.02
  2000          93             45644.83        10517.99        56162.82
  2000          94             32262.15         7218.37        39480.52
  2000          95             22191.00         4772.70        26963.70
  2000          96             15113.30         3007.54        18120.84
  2000          97             10027.65         1840.44        11868.10
  2000          98              6467.88         1091.93         7559.81
  2000          99              3933.74          619.63         4553.38
  2000         100              2315.26          334.37         2649.63
  2000         101              1372.14          180.20         1552.34
  2000         102               787.33           95.36          882.69
  2000         103               392.91           45.22          438.12
  2000         104               194.54           25.64          220.18
  2000         105                99.53           16.50          116.03
  2000         106                38.52            5.33           43.85
  2000         107                16.50            1.33           17.83
  2000         108                 7.00            2.00            9.00
  2000         109                 3.50            1.17            4.67
  2000         110+                3.33            0.00            3.33
  2001           0            365566.34       385759.50       751325.84
  2001           1            375606.17       396372.00       771978.17
  2001           2            380571.50       401490.50       782062.00
  2001           3            390793.17       411568.17       802361.33
  2001           4            392840.17       414039.50       806879.67
  2001           5            382701.67       403167.00       785868.67
  2001           6            378165.83       398428.67       776594.50
  2001           7            387262.50       408120.50       795383.00
  2001           8            398794.17       418903.83       817698.00
  2001           9            410416.00       430480.00       840896.00
  2001          10            438575.17       461142.83       899718.00
  2001          11            456884.33       479923.50       936807.83
  2001          12            460007.83       483341.50       943349.33
  2001          13            460720.33       485683.67       946404.00
  2001          14            452789.00       476068.67       928857.67
  2001          15            441959.33       463073.33       905032.67
  2001          16            433795.17       455945.33       889740.50
  2001          17            435693.83       458711.83       894405.67
  2001          18            445953.33       468082.00       914035.33
  2001          19            457791.17       475654.33       933445.50
  2001          20            465479.50       478221.00       943700.50
  2001          21            459987.17       470544.33       930531.50
  2001          22            450243.00       461103.83       911346.83
  2001          23            450275.17       461635.00       911910.17
  2001          24            448799.00       460160.00       908959.00
  2001          25            441364.50       454244.17       895608.67
  2001          26            441233.67       454395.00       895628.67
  2001          27            450942.17       463224.33       914166.50
  2001          28            476700.50       492125.33       968825.83
  2001          29            525645.17       545590.00      1071235.17
  2001          30            564693.00       588323.50      1153016.50
  2001          31            598761.50       626733.33      1225494.83
  2001          32            636785.33       668245.67      1305031.00
  2001          33            662446.83       694538.33      1356985.17
  2001          34            682238.00       715888.33      1398126.33
  2001          35            693698.83       731767.33      1425466.17
  2001          36            702692.67       742415.83      1445108.50
  2001          37            708348.33       746705.67      1455054.00
  2001          38            696941.17       732242.67      1429183.83
  2001          39            684362.50       714675.00      1399037.50
  2001          40            671670.33       698790.67      1370461.00
  2001          41            652889.17       679188.00      1332077.17
  2001          42            627440.33       652748.17      1280188.50
  2001          43            605909.83       630064.17      1235974.00
  2001          44            594448.50       616172.83      1210621.33
  2001          45            581339.17       598577.67      1179916.83
  2001          46            572499.33       583025.17      1155524.50
  2001          47            563384.83       567475.83      1130860.67
  2001          48            557788.00       558975.17      1116763.17
  2001          49            554416.00       555068.67      1109484.67
  2001          50            551645.17       552396.50      1104041.67
  2001          51            543980.50       546969.83      1090950.33
  2001          52            512918.50       518788.83      1031707.33
  2001          53            478093.67       483132.67       961226.33
  2001          54            437296.33       439979.17       877275.50
  2001          55            387905.33       386503.50       774408.83
  2001          56            427197.17       422982.17       850179.33
  2001          57            491752.17       488955.33       980707.50
  2001          58            489298.33       486925.33       976223.67
  2001          59            536462.50       529837.83      1066300.33
  2001          60            607762.83       594009.33      1201772.17
  2001          61            621600.67       601795.50      1223396.17
